turn_num,op_name,my_hp,op_hp,my_type1,my_type2,op_type1,op_type2,my_status,op_status,my_speed,op_speedwin
turn1,Wing Attack,Bulbasaur,135,-23.0,Poison,Flying,Grass,Poison,0,0,4505,2255,True
turn1,Wing Attack,Ivysaur,119,27.0,Poison,Flying,Grass,Poison,0,0,4505,3005,True
turn2,Wing Attack,Ivysaur,119,-74.0,Poison,Flying,Grass,Poison,3,0,4505,3005,True
turn1,Wing Attack,Venusaur,111.0,64.0,Poison,Flying,Grass,Poison,0,0,4505,4005,True
turn2,Wing Attack,Venusaur,111.0,-9.0,Poison,Flying,Grass,Poison,0,0,4505,4005,True
turn1,Wing Attack,Charmander,92.0,27.0,Poison,Flying,Fire,,0,0,4505,3255,True
turn2,Wing Attack,Charmander,92.0,-41.0,Poison,Flying,Fire,,0,0,4505,3255,True
turn1,Wing Attack,Charmeleon,72.0,64.0,Poison,Flying,Fire,,0,0,4505,4005,False
turn2,Wing Attack,Charmeleon,-7.0,8.0,Poison,Flying,Fire,,0,0,4505,4005,False
turn1,Wing Attack,Charizard,47.0,97.0,Poison,Flying,Fire,Flying,0,0,4505,5005,False
turn2,Wing Attack,Charizard,-39.0,97.0,Poison,Flying,Fire,Flying,0,0,4505,5005,False
turn1,Wing Attack,Squirtle,97.0,56.0,Poison,Flying,Water,,0,0,4505,2155,True
turn2,Wing Attack,Squirtle,62.0,9.0,Poison,Flying,Water,,0,0,4505,2155,True
turn3,Wing Attack,Squirtle,62.0,-38.0,Poison,Flying,Water,,0,0,4505,2155,True
turn1,Wing Attack,Wartortle,82.0,82.0,Poison,Flying,Water,,0,0,4505,2905,False
turn2,Wing Attack,Wartortle,33.0,42.0,Poison,Flying,Water,,0,0,4505,2905,False
turn3,Wing Attack,Wartortle,-12.0,5.0,Poison,Flying,Water,,0,0,4505,2905,False
turn1,Wing Attack,Blastoise,74.0,107.0,Poison,Flying,Water,,0,0,4505,3905,False
turn2,Wing Attack,Blastoise,9.0,74.0,Poison,Flying,Water,,0,0,4505,3905,False
turn3,Wing Attack,Blastoise,-52.0,44.0,Poison,Flying,Water,,0,0,4505,3905,False
turn1,Wing Attack,Caterpie,135,-53.0,Poison,Flying,Bug,,0,0,4505,2255,True
turn1,Wing Attack,Metapod,135,-9.0,Poison,Flying,Bug,,0,0,4505,1505,True
turn1,Wing Attack,Butterfree,135,5.0,Poison,Flying,Bug,Flying,0,0,4505,3505,True
turn2,Wing Attack,Butterfree,66.0,5.0,Poison,Flying,Bug,Flying,1,0,4505,3505,True
turn3,Wing Attack,Butterfree,66.0,-117.0,Poison,Flying,Bug,Flying,0,0,4505,3505,True
turn1,Wing Attack,Weedle,135,-104.0,Poison,Flying,Bug,Poison,0,0,4505,2505,True
turn1,Wing Attack,Kakuna,135,-20.0,Poison,Flying,Bug,Poison,0,0,4505,1755,True
turn1,Wing Attack,Beedrill,135,-19.0,Poison,Flying,Bug,Poison,3,0,4505,3755,True
turn1,Wing Attack,Pidgey,111.0,20.0,Poison,Flying,Normal,Flying,0,0,4505,2805,True
turn2,Wing Attack,Pidgey,111.0,-60.0,Poison,Flying,Normal,Flying,0,0,4505,2805,True
turn1,Wing Attack,Pidgeotto,99.0,65.0,Poison,Flying,Normal,Flying,0,0,4505,3555,True
turn2,Wing Attack,Pidgeotto,66.0,8.0,Poison,Flying,Normal,Flying,0,0,4505,3555,True
turn3,Wing Attack,Pidgeotto,66.0,-47.0,Poison,Flying,Normal,Flying,0,0,4505,3555,True
turn1,Wing Attack,Pidgeot,92.0,99.0,Poison,Flying,Normal,Flying,0,0,4505,5055,False
turn2,Wing Attack,Pidgeot,48.0,55.0,Poison,Flying,Normal,Flying,0,0,4505,5055,False
turn3,Wing Attack,Pidgeot,6.0,11.0,Poison,Flying,Normal,Flying,0,0,4505,5055,False
turn4,Wing Attack,Pidgeot,-37.0,11.0,Poison,Flying,Normal,Flying,0,0,4505,5055,False
turn1,Wing Attack,Rattata,92.0,4.0,Poison,Flying,Normal,,0,0,4505,3605,True
turn2,Wing Attack,Rattata,92.0,-79.0,Poison,Flying,Normal,,0,0,4505,3605,True
turn1,Wing Attack,Raticate,74.0,62.0,Poison,Flying,Normal,,0,0,4505,4855,False
turn2,Wing Attack,Raticate,11.0,11.0,Poison,Flying,Normal,,0,0,4505,4855,False
turn3,Wing Attack,Raticate,-45.0,11.0,Poison,Flying,Normal,,0,0,4505,4855,False
turn1,Wing Attack,Spearow,135,-3.0,Poison,Flying,Normal,Flying,0,0,4505,3505,True
turn1,Wing Attack,Fearow,72.0,75.0,Poison,Flying,Normal,Flying,0,0,4505,5005,False
turn2,Wing Attack,Fearow,7.0,31.0,Poison,Flying,Normal,Flying,0,0,4505,5005,False
turn3,Wing Attack,Fearow,-59.0,31.0,Poison,Flying,Normal,Flying,0,0,4505,5005,False
turn1,Wing Attack,Ekans,113.0,30.0,Poison,Flying,Poison,,0,0,4505,2755,True
turn2,Wing Attack,Ekans,113.0,-34.0,Poison,Flying,Poison,,0,0,4505,2755,True
turn1,Wing Attack,Arbok,103.0,72.0,Poison,Flying,Poison,,0,0,4505,4005,True
turn2,Wing Attack,Arbok,72.0,25.0,Poison,Flying,Poison,,0,0,4505,4005,True
turn3,Wing Attack,Arbok,72.0,-20.0,Poison,Flying,Poison,,0,0,4505,4005,True
turn1,Wing Attack,Pikachu,36.0,95,Poison,Flying,Electric,,0,0,4505,4505,False
turn2,Wing Attack,Pikachu,36.0,36.0,Poison,Flying,Electric,,0,5,4505,4505,False
turn3,Wing Attack,Pikachu,-64.0,36.0,Poison,Flying,Electric,,0,5,4505,4505,False
turn1,Confuse Ray,Raichu,-25.0,120,Poison,Flying,Electric,,0,0,4505,5505,False
turn1,Wing Attack,Sandshrew,103.0,75.0,Poison,Flying,Ground,,0,0,4505,2005,True
turn2,Wing Attack,Sandshrew,70.0,40.0,Poison,Flying,Ground,,0,0,4505,2005,True
turn3,Wing Attack,Sandshrew,40.0,4.0,Poison,Flying,Ground,,0,0,4505,2005,True
turn4,Wing Attack,Sandshrew,40.0,-36.0,Poison,Flying,Ground,,0,0,4505,2005,True
turn1,Wing Attack,Sandslash,92.0,106.0,Poison,Flying,Ground,,0,0,4505,3255,False
turn2,Wing Attack,Sandslash,48.0,79.0,Poison,Flying,Ground,,0,0,4505,3255,False
turn3,Wing Attack,Sandslash,3.0,48.0,Poison,Flying,Ground,,0,0,4505,3255,False
turn4,Wing Attack,Sandslash,-41.0,19.0,Poison,Flying,Ground,,0,0,4505,3255,False
turn1,Wing Attack,Nidoran♀,118.0,58.0,Poison,Flying,Poison,,0,0,4505,2055,True
turn2,Wing Attack,Nidoran♀,118.0,0.0,Poison,Flying,Poison,,0,0,4505,2055,True
turn1,Wing Attack,Nidorina,113.0,87.0,Poison,Flying,Poison,,0,0,4505,2805,True
turn2,Wing Attack,Nidorina,89.0,44.0,Poison,Flying,Poison,,0,0,4505,2805,True
turn3,Wing Attack,Nidorina,89.0,-4.0,Poison,Flying,Poison,,0,0,4505,2805,True
turn1,Wing Attack,Nidoqueen,88.0,115.0,Poison,Flying,Poison,Ground,0,0,4505,3805,False
turn2,Wing Attack,Nidoqueen,38.0,82.0,Poison,Flying,Poison,Ground,0,0,4505,3805,False
turn3,Wing Attack,Nidoqueen,-7.0,46.0,Poison,Flying,Poison,Ground,0,0,4505,3805,False
turn1,Wing Attack,Nidoran♂,117.0,30.0,Poison,Flying,Poison,,0,0,4505,2505,True
turn2,Wing Attack,Nidoran♂,117.0,-51.0,Poison,Flying,Poison,,0,0,4505,2505,True
turn1,Wing Attack,Nidorino,135,70.0,Poison,Flying,Poison,,0,0,4505,3255,True
turn2,Wing Attack,Nidorino,135,19.0,Poison,Flying,Poison,,0,0,4505,3255,True
turn3,Wing Attack,Nidorino,135,-39.0,Poison,Flying,Poison,,0,0,4505,3255,True
turn1,Wing Attack,Nidoking,66.0,102.0,Poison,Flying,Poison,Ground,0,0,4505,4255,False
turn2,Wing Attack,Nidoking,-1.0,64.0,Poison,Flying,Poison,Ground,0,0,4505,4255,False
turn1,Wing Attack,Clefairy,114.0,72.0,Poison,Flying,Normal,,0,0,4505,1755,True
turn2,Wing Attack,Clefairy,87.0,12.0,Poison,Flying,Normal,,0,0,4505,1755,True
turn3,Wing Attack,Clefairy,87.0,-50.0,Poison,Flying,Normal,,0,0,4505,1755,True
turn1,Wing Attack,Clefable,135,113.0,Poison,Flying,Normal,,0,0,4505,3005,True
turn2,Wing Attack,Clefable,87.0,113.0,Poison,Flying,Normal,,1,0,4505,3005,True
turn3,Wing Attack,Clefable,87.0,68.0,Poison,Flying,Normal,,0,0,4505,3005,True
turn4,Wing Attack,Clefable,51.0,68.0,Poison,Flying,Normal,,1,0,4505,3005,True
turn5,Wing Attack,Clefable,29.0,28.0,Poison,Flying,Normal,,0,0,4505,3005,True
turn6,Wing Attack,Clefable,29.0,-14.0,Poison,Flying,Normal,,0,0,4505,3005,True
turn1,Wing Attack,Vulpix,96.0,22.0,Poison,Flying,Fire,,0,0,4505,3255,True
turn2,Wing Attack,Vulpix,96.0,-60.0,Poison,Flying,Fire,,0,0,4505,3255,True
turn1,Wing Attack,Ninetales,107.0,93.0,Poison,Flying,Fire,,0,0,4505,5005,True
turn2,Wing Attack,Ninetales,80.0,51.0,Poison,Flying,Fire,,0,0,4505,5005,True
turn3,Wing Attack,Ninetales,45.0,11.0,Poison,Flying,Fire,,0,0,4505,5005,True
turn4,Wing Attack,Ninetales,17.0,-31.0,Poison,Flying,Fire,,2,0,4505,5005,True
turn1,Wing Attack,Jigglypuff,82.0,23.0,Poison,Flying,Normal,,0,0,4505,1005,True
turn2,Wing Attack,Jigglypuff,82.0,-136.0,Poison,Flying,Normal,,0,0,4505,1005,True
turn1,Wing Attack,Wigglytuff,135,130.0,Poison,Flying,Normal,,0,0,4505,2255,True
turn2,Wing Attack,Wigglytuff,91.0,130.0,Poison,Flying,Normal,,1,0,4505,2255,True
turn3,Wing Attack,Wigglytuff,67.0,130.0,Poison,Flying,Normal,,1,0,4505,2255,True
turn4,Wing Attack,Wigglytuff,67.0,61.0,Poison,Flying,Normal,,0,0,4505,2255,True
turn5,Wing Attack,Wigglytuff,43.0,61.0,Poison,Flying,Normal,,1,0,4505,2255,True
turn6,Wing Attack,Wigglytuff,43.0,-9.0,Poison,Flying,Normal,,0,0,4505,2255,True
turn1,Wing Attack,Zubat,108.0,13.0,Poison,Flying,Poison,Flying,0,0,4505,2755,True
turn2,Wing Attack,Zubat,108.0,-69.0,Poison,Flying,Poison,Flying,0,0,4505,2755,True
turn1,Wing Attack,Golbat,93.0,94.0,Poison,Flying,Poison,Flying,0,0,4505,4505,False
turn2,Wing Attack,Golbat,50.0,51.0,Poison,Flying,Poison,Flying,0,0,4505,4505,False
turn3,Wing Attack,Golbat,6.0,8.0,Poison,Flying,Poison,Flying,0,0,4505,4505,False
turn4,Wing Attack,Golbat,-37.0,8.0,Poison,Flying,Poison,Flying,0,0,4505,4505,False
turn1,Wing Attack,Oddish,135,-14.0,Poison,Flying,Grass,Poison,0,0,4505,1505,True
turn1,Wing Attack,Gloom,113.0,29.0,Poison,Flying,Grass,Poison,0,0,4505,2005,True
turn2,Wing Attack,Gloom,113.0,-56.0,Poison,Flying,Grass,Poison,0,0,4505,2005,True
turn1,Wing Attack,Vileplume,135,61.0,Poison,Flying,Grass,Poison,0,0,4505,2505,True
turn2,Wing Attack,Vileplume,127.0,65.0,Poison,Flying,Grass,Poison,1,0,4505,2505,True
turn3,Wing Attack,Vileplume,127.0,-6.0,Poison,Flying,Grass,Poison,0,0,4505,2505,True
turn1,Wing Attack,Paras,135,-138.0,Poison,Flying,Bug,Grass,0,0,4505,1255,True
turn1,Wing Attack,Parasect,135,-39.0,Poison,Flying,Bug,Grass,0,0,4505,1505,True
turn1,Wing Attack,Venonat,135,-10.0,Poison,Flying,Bug,Poison,0,0,4505,2255,True
turn1,Wing Attack,Venomoth,41.0,23.0,Poison,Flying,Bug,Poison,0,0,4505,4505,False
turn2,Wing Attack,Venomoth,-50.0,23.0,Poison,Flying,Bug,Poison,0,0,4505,4505,False
turn1,Wing Attack,Diglett,109.0,-46.0,Poison,Flying,Ground,,0,0,4505,4755,True
turn1,Wing Attack,Dugtrio,99.0,37.0,Poison,Flying,Ground,,0,0,4505,6005,True
turn2,Wing Attack,Dugtrio,64.0,-25.0,Poison,Flying,Ground,,0,0,4505,6005,True
turn1,Wing Attack,Meowth,109.0,12.0,Poison,Flying,Normal,,0,0,4505,4505,True
turn2,Wing Attack,Meowth,82.0,-72.0,Poison,Flying,Normal,,0,0,4505,4505,True
turn1,Wing Attack,Persian,89.0,74.0,Poison,Flying,Normal,,0,0,4505,5755,True
turn2,Wing Attack,Persian,43.0,22.0,Poison,Flying,Normal,,0,0,4505,5755,True
turn3,Wing Attack,Persian,1.0,-26.0,Poison,Flying,Normal,,0,0,4505,5755,True
turn1,Wing Attack,Psyduck,97.0,45.0,Poison,Flying,Water,,0,0,4505,2755,True
turn2,Wing Attack,Psyduck,97.0,-15.0,Poison,Flying,Water,,0,0,4505,2755,True
turn1,Wing Attack,Golduck,43.0,100.0,Poison,Flying,Water,,0,0,4505,4255,False
turn2,Wing Attack,Golduck,-56.0,59.0,Poison,Flying,Water,,0,0,4505,4255,False
turn1,Wing Attack,Mankey,135,-68.0,Poison,Flying,Fighting,,0,0,4505,3505,True
turn1,Wing Attack,Primeape,64.0,18.0,Poison,Flying,Fighting,,0,0,4505,4755,False
turn2,Wing Attack,Primeape,-12.0,18.0,Poison,Flying,Fighting,,0,0,4505,4755,False
turn1,Wing Attack,Growlithe,95.0,27.0,Poison,Flying,Fire,,0,0,4505,3005,True
turn2,Wing Attack,Growlithe,95.0,-51.0,Poison,Flying,Fire,,0,0,4505,3005,True
turn1,Wing Attack,Arcanine,60.0,99.0,Poison,Flying,Fire,,0,0,4505,4755,False
turn2,Wing Attack,Arcanine,-12.0,84.0,Poison,Flying,Fire,,0,0,4505,4755,False
turn1,Wing Attack,Poliwag,135,100,Poison,Flying,Water,,0,0,4505,4505,False
turn2,Wing Attack,Poliwag,111.0,100,Poison,Flying,Water,,1,0,4505,4505,False
turn3,Wing Attack,Poliwag,87.0,100,Poison,Flying,Water,,1,0,4505,4505,False
turn4,Wing Attack,Poliwag,60.0,100,Poison,Flying,Water,,1,0,4505,4505,False
turn5,Wing Attack,Poliwag,35.0,100,Poison,Flying,Water,,1,0,4505,4505,False
turn6,Wing Attack,Poliwag,35.0,100,Poison,Flying,Water,,0,0,4505,4505,False
turn7,Wing Attack,Poliwag,8.0,100,Poison,Flying,Water,,1,0,4505,4505,False
turn8,Wing Attack,Poliwag,-18.0,100,Poison,Flying,Water,,1,0,4505,4505,False
turn1,Wing Attack,Poliwhirl,72.0,79.0,Poison,Flying,Water,,0,0,4505,4505,False
turn2,Wing Attack,Poliwhirl,14.0,30.0,Poison,Flying,Water,,0,0,4505,4505,False
turn3,Wing Attack,Poliwhirl,-45.0,30.0,Poison,Flying,Water,,0,0,4505,4505,False
turn1,Wing Attack,Poliwrath,50.0,82.0,Poison,Flying,Water,Fighting,0,0,4505,3505,False
turn2,Wing Attack,Poliwrath,-32.0,16.0,Poison,Flying,Water,Fighting,0,0,4505,3505,False
turn1,Wing Attack,Abra,135,-105.0,Poison,Flying,Psychic,,0,0,4505,4505,True
turn1,Wing Attack,Kadabra,14.0,1.0,Poison,Flying,Psychic,,0,0,4505,5255,True
turn2,Wing Attack,Kadabra,14.0,-43.0,Poison,Flying,Psychic,,0,0,4505,5255,True
