turn_num,op_name,my_hp,op_hp,my_type1,my_type2,op_type1,op_type2,my_status,op_status,my_speed,op_speedwin
turn1,Wing Attack,Bulbasaur,143,-20.0,Normal,Flying,Grass,Poison,0,0,5055,2255,True
turn1,Wing Attack,Ivysaur,127,28.0,Normal,Flying,Grass,Poison,0,0,5055,3005,True
turn2,Wing Attack,Ivysaur,127,-73.0,Normal,Flying,Grass,Poison,3,0,5055,3005,True
turn1,Wing Attack,Venusaur,86.0,63.0,Normal,Flying,Grass,Poison,0,0,5055,4005,True
turn2,Wing Attack,Venusaur,86.0,-11.0,Normal,Flying,Grass,Poison,0,0,5055,4005,True
turn1,Wing Attack,Charmander,94.0,31.0,Normal,Flying,Fire,,0,0,5055,3255,True
turn2,Wing Attack,Charmander,94.0,-40.0,Normal,Flying,Fire,,0,0,5055,3255,True
turn1,Wing Attack,Charmeleon,78.0,61.0,Normal,Flying,Fire,,0,0,5055,4005,True
turn2,Wing Attack,Charmeleon,12.0,12.0,Normal,Flying,Fire,,0,0,5055,4005,True
turn3,Wing Attack,Charmeleon,12.0,-37.0,Normal,Flying,Fire,,0,0,5055,4005,True
turn1,Wing Attack,Charizard,57.0,98.0,Normal,Flying,Fire,Flying,0,0,5055,5005,False
turn2,Wing Attack,Charizard,-29.0,61.0,Normal,Flying,Fire,Flying,0,0,5055,5005,False
turn1,Wing Attack,Squirtle,108.0,59.0,Normal,Flying,Water,,0,0,5055,2155,True
turn2,Wing Attack,Squirtle,71.0,12.0,Normal,Flying,Water,,0,0,5055,2155,True
turn3,Wing Attack,Squirtle,71.0,-34.0,Normal,Flying,Water,,0,0,5055,2155,True
turn1,Wing Attack,Wartortle,99.0,77.0,Normal,Flying,Water,,0,0,5055,2905,True
turn2,Wing Attack,Wartortle,53.0,41.0,Normal,Flying,Water,,0,0,5055,2905,True
turn3,Wing Attack,Wartortle,6.0,2.0,Normal,Flying,Water,,0,0,5055,2905,True
turn4,Wing Attack,Wartortle,6.0,-35.0,Normal,Flying,Water,,0,0,5055,2905,True
turn1,Wing Attack,Blastoise,81.0,108.0,Normal,Flying,Water,,0,0,5055,3905,False
turn2,Wing Attack,Blastoise,23.0,75.0,Normal,Flying,Water,,0,0,5055,3905,False
turn3,Wing Attack,Blastoise,-42.0,42.0,Normal,Flying,Water,,0,0,5055,3905,False
turn1,Wing Attack,Caterpie,143,-62.0,Normal,Flying,Bug,,0,0,5055,2255,True
turn1,Wing Attack,Metapod,143,-8.0,Normal,Flying,Bug,,0,0,5055,1505,True
turn1,Wing Attack,Butterfree,143,-2.0,Normal,Flying,Bug,Flying,0,0,5055,3505,True
turn1,Wing Attack,Weedle,143,-102.0,Normal,Flying,Bug,Poison,0,0,5055,2505,True
turn1,Wing Attack,Kakuna,143,-25.0,Normal,Flying,Bug,Poison,0,0,5055,1755,True
turn1,Wing Attack,Beedrill,143,-34.0,Normal,Flying,Bug,Poison,0,0,5055,3755,True
turn1,Wing Attack,Pidgey,120.0,25.0,Normal,Flying,Normal,Flying,0,0,5055,2805,True
turn2,Wing Attack,Pidgey,120.0,-49.0,Normal,Flying,Normal,Flying,0,0,5055,2805,True
turn1,Wing Attack,Pidgeotto,110.0,71.0,Normal,Flying,Normal,Flying,0,0,5055,3555,True
turn2,Wing Attack,Pidgeotto,80.0,12.0,Normal,Flying,Normal,Flying,0,0,5055,3555,True
turn3,Wing Attack,Pidgeotto,80.0,-46.0,Normal,Flying,Normal,Flying,0,0,5055,3555,True
turn1,Wing Attack,Pidgeot,100.0,101.0,Normal,Flying,Normal,Flying,0,0,5055,5055,False
turn2,Wing Attack,Pidgeot,57.0,57.0,Normal,Flying,Normal,Flying,0,0,5055,5055,False
turn3,Wing Attack,Pidgeot,17.0,19.0,Normal,Flying,Normal,Flying,0,0,5055,5055,False
turn4,Wing Attack,Pidgeot,-21.0,19.0,Normal,Flying,Normal,Flying,0,0,5055,5055,False
turn1,Wing Attack,Rattata,105.0,2.0,Normal,Flying,Normal,,0,0,5055,3605,True
turn2,Wing Attack,Rattata,105.0,-83.0,Normal,Flying,Normal,,0,0,5055,3605,True
turn1,Wing Attack,Raticate,88.0,62.0,Normal,Flying,Normal,,0,0,5055,4855,True
turn2,Wing Attack,Raticate,35.0,10.0,Normal,Flying,Normal,,0,0,5055,4855,True
turn3,Wing Attack,Raticate,35.0,-43.0,Normal,Flying,Normal,,0,0,5055,4855,True
turn1,Wing Attack,Spearow,105.0,5.0,Normal,Flying,Normal,Flying,0,0,5055,3505,True
turn2,Wing Attack,Spearow,105.0,-100.0,Normal,Flying,Normal,Flying,0,0,5055,3505,True
turn1,Wing Attack,Fearow,83.0,79.0,Normal,Flying,Normal,Flying,0,0,5055,5005,True
turn2,Wing Attack,Fearow,19.0,35.0,Normal,Flying,Normal,Flying,0,0,5055,5005,True
turn3,Wing Attack,Fearow,19.0,-14.0,Normal,Flying,Normal,Flying,0,0,5055,5005,True
turn1,Wing Attack,Ekans,121.0,25.0,Normal,Flying,Poison,,0,0,5055,2755,True
turn2,Wing Attack,Ekans,121.0,-41.0,Normal,Flying,Poison,,0,0,5055,2755,True
turn1,Wing Attack,Arbok,115.0,75.0,Normal,Flying,Poison,,0,0,5055,4005,True
turn2,Wing Attack,Arbok,87.0,31.0,Normal,Flying,Poison,,0,0,5055,4005,True
turn3,Wing Attack,Arbok,87.0,-10.0,Normal,Flying,Poison,,0,0,5055,4005,True
turn1,Wing Attack,Pikachu,39.0,61.0,Normal,Flying,Electric,,0,0,5055,4505,False
turn2,Wing Attack,Pikachu,-56.0,27.0,Normal,Flying,Electric,,0,0,5055,4505,False
turn1,Wing Attack,Raichu,-35.0,120,Normal,Flying,Electric,,0,0,5055,5505,False
turn1,Wing Attack,Sandshrew,113.0,71.0,Normal,Flying,Ground,,0,0,5055,2005,True
turn2,Wing Attack,Sandshrew,81.0,32.0,Normal,Flying,Ground,,0,0,5055,2005,True
turn3,Wing Attack,Sandshrew,81.0,-5.0,Normal,Flying,Ground,,0,0,5055,2005,True
turn1,Wing Attack,Sandslash,106.0,107.0,Normal,Flying,Ground,,0,0,5055,3255,False
turn2,Wing Attack,Sandslash,67.0,77.0,Normal,Flying,Ground,,0,0,5055,3255,False
turn3,Wing Attack,Sandslash,27.0,49.0,Normal,Flying,Ground,,0,0,5055,3255,False
turn4,Wing Attack,Sandslash,-14.0,18.0,Normal,Flying,Ground,,0,0,5055,3255,False
turn1,Wing Attack,Nidoran♀,125.0,54.0,Normal,Flying,Poison,,0,0,5055,2055,True
turn2,Wing Attack,Nidoran♀,125.0,-2.0,Normal,Flying,Poison,,0,0,5055,2055,True
turn1,Wing Attack,Nidorina,121.0,80.0,Normal,Flying,Poison,,0,0,5055,2805,True
turn2,Wing Attack,Nidorina,97.0,34.0,Normal,Flying,Poison,,0,0,5055,2805,True
