turn_num,op_name,my_hp,op_hp,my_type1,my_type2,op_type1,op_type2,my_status,op_status,my_speed,op_speedwin
turn1,Double Slap,Bulbasaur,155,105,Normal,,Grass,Poison,0,0,3005,2255,True
turn2,Double Slap,Bulbasaur,155,57.0,Normal,,Grass,Poison,0,1,3005,2255,True
turn3,Double Slap,Bulbasaur,155,57.0,Normal,,Grass,Poison,0,0,3005,2255,True
turn4,Double Slap,Bulbasaur,155,57.0,Normal,,Grass,Poison,0,0,3005,2255,True
turn5,Double Slap,Bulbasaur,155,-18.0,Normal,,Grass,Poison,0,1,3005,2255,True
turn1,Double Slap,Ivysaur,146,120,Normal,,Grass,Poison,0,0,3005,3005,True
turn2,Double Slap,Ivysaur,137,55.0,Normal,,Grass,Poison,3,1,3005,3005,True
turn3,Double Slap,Ivysaur,128,16.0,Normal,,Grass,Poison,3,1,3005,3005,True
turn4,Double Slap,Ivysaur,128,-10.0,Normal,,Grass,Poison,3,1,3005,3005,True
turn1,Double Slap,Venusaur,113.0,140,Normal,,Grass,Poison,0,0,3005,4005,True
turn2,Double Slap,Venusaur,113.0,90.0,Normal,,Grass,Poison,0,1,3005,4005,True
turn3,Double Slap,Venusaur,113.0,60.0,Normal,,Grass,Poison,0,1,3005,4005,True
turn4,Double Slap,Venusaur,113.0,40.0,Normal,,Grass,Poison,0,1,3005,4005,True
turn5,Double Slap,Venusaur,71.0,40.0,Normal,,Grass,Poison,0,0,3005,4005,True
turn6,Double Slap,Venusaur,71.0,22.0,Normal,,Grass,Poison,0,1,3005,4005,True
turn7,Double Slap,Venusaur,71.0,-28.0,Normal,,Grass,Poison,0,1,3005,4005,True
turn1,Double Slap,Charmander,136.0,99,Normal,,Fire,,0,0,3005,3255,True
turn2,Double Slap,Charmander,136.0,67.0,Normal,,Fire,,0,1,3005,3255,True
turn3,Double Slap,Charmander,136.0,10.0,Normal,,Fire,,0,1,3005,3255,True
turn4,Double Slap,Charmander,117.0,10.0,Normal,,Fire,,0,0,3005,3255,True
turn5,Double Slap,Charmander,117.0,-80.0,Normal,,Fire,,0,1,3005,3255,True
turn1,Double Slap,Charmeleon,128.0,118,Normal,,Fire,,0,0,3005,4005,True
turn2,Double Slap,Charmeleon,128.0,70.0,Normal,,Fire,,0,1,3005,4005,True
turn3,Double Slap,Charmeleon,128.0,28.0,Normal,,Fire,,0,1,3005,4005,True
turn4,Double Slap,Charmeleon,128.0,2.0,Normal,,Fire,,0,1,3005,4005,True
turn5,Double Slap,Charmeleon,101.0,2.0,Normal,,Fire,,0,0,3005,4005,True
turn6,Double Slap,Charmeleon,101.0,-37.0,Normal,,Fire,,0,1,3005,4005,True
turn1,Double Slap,Charizard,121.0,138,Normal,,Fire,Flying,0,0,3005,5005,True
turn2,Double Slap,Charizard,121.0,98.0,Normal,,Fire,Flying,0,1,3005,5005,True
turn3,Double Slap,Charizard,121.0,65.0,Normal,,Fire,Flying,0,1,3005,5005,True
turn4,Double Slap,Charizard,121.0,25.0,Normal,,Fire,Flying,0,1,3005,5005,True
turn5,Double Slap,Charizard,121.0,-30.0,Normal,,Fire,Flying,0,1,3005,5005,True
turn1,Double Slap,Squirtle,155,104,Normal,,Water,,0,0,3005,2155,True
turn2,Double Slap,Squirtle,155,39.0,Normal,,Water,,0,1,3005,2155,True
turn3,Double Slap,Squirtle,155,39.0,Normal,,Water,,0,0,3005,2155,True
turn4,Double Slap,Squirtle,155,39.0,Normal,,Water,,0,0,3005,2155,True
turn5,Double Slap,Squirtle,155,-9.0,Normal,,Water,,0,1,3005,2155,True
turn1,Double Slap,Wartortle,155,119,Normal,,Water,,0,0,3005,2905,True
turn2,Double Slap,Wartortle,155,86.0,Normal,,Water,,0,1,3005,2905,True
turn3,Double Slap,Wartortle,107.0,64.0,Normal,,Water,,0,0,3005,2905,True
turn4,Double Slap,Wartortle,107.0,64.0,Normal,,Water,,0,0,3005,2905,True
turn5,Double Slap,Wartortle,107.0,24.0,Normal,,Water,,0,1,3005,2905,True
turn6,Double Slap,Wartortle,107.0,-21.0,Normal,,Water,,0,0,3005,2905,True
turn1,Double Slap,Blastoise,98.0,139,Normal,,Water,,0,0,3005,3905,True
turn2,Double Slap,Blastoise,98.0,103.0,Normal,,Water,,0,1,3005,3905,True
turn3,Double Slap,Blastoise,31.0,103.0,Normal,,Water,,0,0,3005,3905,True
turn4,Double Slap,Blastoise,31.0,58.0,Normal,,Water,,0,1,3005,3905,True
turn5,Double Slap,Blastoise,31.0,42.0,Normal,,Water,,0,1,3005,3905,True
turn6,Double Slap,Blastoise,31.0,18.0,Normal,,Water,,0,1,3005,3905,True
turn7,Double Slap,Blastoise,31.0,2.0,Normal,,Water,,0,1,3005,3905,True
turn8,Double Slap,Blastoise,31.0,-16.0,Normal,,Water,,0,1,3005,3905,True
turn1,Double Slap,Caterpie,155,105,Normal,,Bug,,0,0,3005,2255,True
turn2,Double Slap,Caterpie,155,105,Normal,,Bug,,0,0,3005,2255,True
turn3,Double Slap,Caterpie,155,63.0,Normal,,Bug,,0,1,3005,2255,True
turn4,Double Slap,Caterpie,155,19.0,Normal,,Bug,,0,1,3005,2255,True
turn5,Double Slap,Caterpie,155,19.0,Normal,,Bug,,0,0,3005,2255,True
turn6,Double Slap,Caterpie,155,-65.0,Normal,,Bug,,0,1,3005,2255,True
turn1,Double Slap,Metapod,155,110,Normal,,Bug,,0,0,3005,1505,True
turn2,Double Slap,Metapod,149.0,84.0,Normal,,Bug,,0,0,3005,1505,True
turn3,Double Slap,Metapod,143.0,58.0,Normal,,Bug,,0,0,3005,1505,True
turn4,Double Slap,Metapod,137.0,32.0,Normal,,Bug,,0,0,3005,1505,True
turn5,Double Slap,Metapod,137.0,32.0,Normal,,Bug,,0,0,3005,1505,True
turn6,Double Slap,Metapod,137.0,2.0,Normal,,Bug,,0,1,3005,1505,True
turn7,Double Slap,Metapod,137.0,2.0,Normal,,Bug,,0,0,3005,1505,True
turn8,Double Slap,Metapod,137.0,-54.0,Normal,,Bug,,0,1,3005,1505,True
turn1,Sing,Butterfree,155,120,Normal,,Bug,Flying,0,0,3005,3505,False
