turn_num,op_name,my_hp,op_hp,my_type1,my_type2,op_type1,op_type2,my_status,op_status,my_speed,op_speedwin
turn1,Rock Slide,Bulbasaur,46.0,19.0,Rock,Ground,Grass,Poison,0,0,1755,2255,False
turn2,Rock Slide,Bulbasaur,-23.0,19.0,Rock,Ground,Grass,Poison,0,0,1755,2255,False
turn1,Rock Slide,Ivysaur,38.0,43.0,Rock,Ground,Grass,Poison,0,0,1755,3005,False
turn2,Rock Slide,Ivysaur,-42.0,43.0,Rock,Ground,Grass,Poison,0,0,1755,3005,False
turn1,Rock Slide,Venusaur,-591.0,140,Rock,Ground,Grass,Poison,0,0,1755,4005,False
turn1,Rock Slide,Charmander,80.0,-100.0,Rock,Ground,Fire,,0,0,1755,3255,True
turn1,Rock Slide,Charmeleon,67.0,-27.0,Rock,Ground,Fire,,0,0,1755,4005,True
turn1,Rock Slide,Charizard,44.0,-77.0,Rock,Ground,Fire,Flying,0,0,1755,5005,True
turn1,Rock Slide,Squirtle,-188.0,104,Rock,Ground,Water,,0,0,1755,2155,False
turn1,Rock Slide,Wartortle,-262.0,119,Rock,Ground,Water,,0,0,1755,2905,False
turn1,Rock Slide,Blastoise,95.0,90.0,Rock,Ground,Water,,0,0,1755,3905,True
turn2,Rock Slide,Blastoise,75.0,42.0,Rock,Ground,Water,,0,0,1755,3905,True
turn3,Rock Slide,Blastoise,57.0,-5.0,Rock,Ground,Water,,0,0,1755,3905,True
turn1,Rock Slide,Caterpie,112.0,-164.0,Rock,Ground,Bug,,0,0,1755,2255,True
turn1,Rock Slide,Metapod,115,-54.0,Rock,Ground,Bug,,0,0,1755,1505,True
turn1,Rock Slide,Butterfree,115,120,Rock,Ground,Bug,Flying,0,0,1755,3505,False
turn2,Rock Slide,Butterfree,62.0,120,Rock,Ground,Bug,Flying,1,0,1755,3505,False
turn3,Rock Slide,Butterfree,10.0,120,Rock,Ground,Bug,Flying,1,0,1755,3505,False
turn4,Rock Slide,Butterfree,-48.0,120,Rock,Ground,Bug,Flying,1,0,1755,3505,False
turn1,Rock Slide,Weedle,115,-186.0,Rock,Ground,Bug,Poison,0,0,1755,2505,True
turn1,Rock Slide,Kakuna,113.0,-65.0,Rock,Ground,Bug,Poison,0,0,1755,1755,True
turn1,Rock Slide,Beedrill,73.0,-93.0,Rock,Ground,Bug,Poison,3,0,1755,3755,True
turn1,Rock Slide,Pidgey,107.0,-138.0,Rock,Ground,Normal,Flying,0,0,1755,2805,True
turn1,Rock Slide,Pidgeotto,105.0,-31.0,Rock,Ground,Normal,Flying,0,0,1755,3555,True
turn1,Rock Slide,Pidgeot,102.0,19.0,Rock,Ground,Normal,Flying,0,0,1755,5055,True
turn2,Rock Slide,Pidgeot,88.0,-93.0,Rock,Ground,Normal,Flying,0,0,1755,5055,True
turn1,Rock Slide,Rattata,102.0,-42.0,Rock,Ground,Normal,,0,0,1755,3605,True
turn1,Rock Slide,Raticate,98.0,46.0,Rock,Ground,Normal,,0,0,1755,4855,True
turn2,Rock Slide,Raticate,79.0,-30.0,Rock,Ground,Normal,,0,0,1755,4855,True
turn1,Rock Slide,Spearow,102.0,-191.0,Rock,Ground,Normal,Flying,0,0,1755,3505,True
turn1,Rock Slide,Fearow,94.0,-10.0,Rock,Ground,Normal,Flying,0,0,1755,5005,True
turn1,Rock Slide,Ekans,115,1.0,Rock,Ground,Poison,,0,0,1755,2755,True
turn2,Rock Slide,Ekans,109.0,1.0,Rock,Ground,Poison,,4,0,1755,2755,True
turn3,Rock Slide,Ekans,,,Rock,Ground,Poison,,,,1755,2755,True
turn1,Rock Slide,Arbok,115,52.0,Rock,Ground,Poison,,0,0,1755,4005,True
turn2,Rock Slide,Arbok,,,Rock,Ground,Poison,,,,1755,4005,True
turn1,Rock Slide,Pikachu,102.0,-7.0,Rock,Ground,Electric,,0,0,1755,4505,True
turn1,Rock Slide,Raichu,115,65.0,Rock,Ground,Electric,,0,0,1755,5505,True
turn2,Rock Slide,Raichu,115,13.0,Rock,Ground,Electric,,0,0,1755,5505,True
turn3,Rock Slide,Raichu,115,-38.0,Rock,Ground,Electric,,0,0,1755,5505,True
turn1,Rock Slide,Sandshrew,105.0,83.0,Rock,Ground,Ground,,0,0,1755,2005,True
turn2,Rock Slide,Sandshrew,95.0,57.0,Rock,Ground,Ground,,0,0,1755,2005,True
turn3,Rock Slide,Sandshrew,86.0,31.0,Rock,Ground,Ground,,0,0,1755,2005,True
turn4,Rock Slide,Sandshrew,76.0,5.0,Rock,Ground,Ground,,0,0,1755,2005,True
turn5,Rock Slide,Sandshrew,65.0,-19.0,Rock,Ground,Ground,,0,0,1755,2005,True
turn1,Rock Slide,Sandslash,101.0,115.0,Rock,Ground,Ground,,0,0,1755,3255,True
turn2,Rock Slide,Sandslash,89.0,96.0,Rock,Ground,Ground,,0,0,1755,3255,True
turn3,Rock Slide,Sandslash,76.0,75.0,Rock,Ground,Ground,,0,0,1755,3255,True
turn4,Rock Slide,Sandslash,63.0,54.0,Rock,Ground,Ground,,0,0,1755,3255,True
turn5,Rock Slide,Sandslash,51.0,32.0,Rock,Ground,Ground,,0,0,1755,3255,True
turn6,Rock Slide,Sandslash,38.0,10.0,Rock,Ground,Ground,,0,0,1755,3255,True
turn7,Rock Slide,Sandslash,24.0,-12.0,Rock,Ground,Ground,,0,0,1755,3255,True
turn1,Rock Slide,Nidoran♀,91.0,22.0,Rock,Ground,Poison,,0,0,1755,2055,True
turn2,Rock Slide,Nidoran♀,65.0,-68.0,Rock,Ground,Poison,,0,0,1755,2055,True
turn1,Rock Slide,Nidorina,83.0,60.0,Rock,Ground,Poison,,0,0,1755,2805,True
turn2,Rock Slide,Nidorina,47.0,-4.0,Rock,Ground,Poison,,0,0,1755,2805,True
turn1,Rock Slide,Nidoqueen,100.0,150,Rock,Ground,Poison,Ground,0,0,1755,3805,True
turn2,Rock Slide,Nidoqueen,87.0,124.0,Rock,Ground,Poison,Ground,4,0,1755,3805,True
turn3,Rock Slide,Nidoqueen,72.0,99.0,Rock,Ground,Poison,Ground,4,0,1755,3805,True
turn4,Rock Slide,Nidoqueen,57.0,99.0,Rock,Ground,Poison,Ground,4,0,1755,3805,True
turn5,Rock Slide,Nidoqueen,43.0,73.0,Rock,Ground,Poison,Ground,4,0,1755,3805,True
turn6,Rock Slide,Nidoqueen,30.0,48.0,Rock,Ground,Poison,Ground,4,0,1755,3805,True
turn7,Rock Slide,Nidoqueen,15.0,24.0,Rock,Ground,Poison,Ground,4,0,1755,3805,True
turn8,Rock Slide,Nidoqueen,,,Rock,Ground,Poison,Ground,,,1755,3805,True
turn1,Rock Slide,Nidoran♂,83.0,-12.0,Rock,Ground,Poison,,0,0,1755,2505,True
turn1,Rock Slide,Nidorino,81.0,43.0,Rock,Ground,Poison,,0,0,1755,3255,True
turn2,Rock Slide,Nidorino,43.0,-30.0,Rock,Ground,Poison,,0,0,1755,3255,True
turn1,Rock Slide,Nidoking,91.0,111.0,Rock,Ground,Poison,Ground,0,0,1755,4255,True
turn2,Rock Slide,Nidoking,67.0,83.0,Rock,Ground,Poison,Ground,0,0,1755,4255,True
turn3,Rock Slide,Nidoking,46.0,56.0,Rock,Ground,Poison,Ground,0,0,1755,4255,True
turn4,Rock Slide,Nidoking,23.0,27.0,Rock,Ground,Poison,Ground,0,0,1755,4255,True
turn5,Rock Slide,Nidoking,2.0,-4.0,Rock,Ground,Poison,Ground,0,0,1755,4255,True
turn1,Rock Slide,Clefairy,100.0,44.0,Rock,Ground,Normal,,0,0,1755,1755,True
turn2,Rock Slide,Clefairy,88.0,-52.0,Rock,Ground,Normal,,0,0,1755,1755,True
turn1,Rock Slide,Clefable,115,155,Rock,Ground,Normal,,0,0,1755,3005,False
turn2,Rock Slide,Clefable,103.0,155,Rock,Ground,Normal,,1,0,1755,3005,False
turn3,Rock Slide,Clefable,97.0,155,Rock,Ground,Normal,,1,0,1755,3005,False
turn4,Rock Slide,Clefable,85.0,155,Rock,Ground,Normal,,1,0,1755,3005,False
turn5,Rock Slide,Clefable,65.0,155,Rock,Ground,Normal,,1,0,1755,3005,False
turn6,Rock Slide,Clefable,65.0,155,Rock,Ground,Normal,,0,0,1755,3005,False
turn7,Rock Slide,Clefable,57.0,155,Rock,Ground,Normal,,1,0,1755,3005,False
turn8,Rock Slide,Clefable,37.0,155,Rock,Ground,Normal,,1,0,1755,3005,False
turn9,Rock Slide,Clefable,29.0,155,Rock,Ground,Normal,,1,0,1755,3005,False
turn10,Rock Slide,Clefable,17.0,155,Rock,Ground,Normal,,1,0,1755,3005,False
turn11,Rock Slide,Clefable,-3.0,155,Rock,Ground,Normal,,1,0,1755,3005,False
turn1,Rock Slide,Vulpix,83.0,-142.0,Rock,Ground,Fire,,0,0,1755,3255,True
turn1,Rock Slide,Ninetales,94.0,3.0,Rock,Ground,Fire,,0,0,1755,5005,True
turn2,Rock Slide,Ninetales,69.0,-118.0,Rock,Ground,Fire,,0,0,1755,5005,True
turn1,Rock Slide,Jigglypuff,115,-34.0,Rock,Ground,Normal,,0,0,1755,1005,True
turn1,Rock Slide,Wigglytuff,115,200,Rock,Ground,Normal,,0,0,1755,2255,False
turn2,Rock Slide,Wigglytuff,103.0,200,Rock,Ground,Normal,,1,0,1755,2255,False
turn3,Rock Slide,Wigglytuff,103.0,200,Rock,Ground,Normal,,0,0,1755,2255,False
turn4,Rock Slide,Wigglytuff,95.0,200,Rock,Ground,Normal,,1,0,1755,2255,False
turn5,Rock Slide,Wigglytuff,95.0,200,Rock,Ground,Normal,,0,0,1755,2255,False
turn6,Rock Slide,Wigglytuff,87.0,200,Rock,Ground,Normal,,1,0,1755,2255,False
turn7,Rock Slide,Wigglytuff,81.0,200,Rock,Ground,Normal,,1,0,1755,2255,False
turn8,Rock Slide,Wigglytuff,61.0,200,Rock,Ground,Normal,,1,0,1755,2255,False
turn9,Rock Slide,Wigglytuff,61.0,200,Rock,Ground,Normal,,0,0,1755,2255,False
turn10,Rock Slide,Wigglytuff,41.0,200,Rock,Ground,Normal,,1,0,1755,2255,False
turn11,Rock Slide,Wigglytuff,25.0,200,Rock,Ground,Normal,,1,0,1755,2255,False
turn12,Rock Slide,Wigglytuff,25.0,200,Rock,Ground,Normal,,0,0,1755,2255,False
turn13,Rock Slide,Wigglytuff,9.0,200,Rock,Ground,Normal,,1,0,1755,2255,False
turn14,Rock Slide,Wigglytuff,-3.0,200,Rock,Ground,Normal,,1,0,1755,2255,False
turn1,Rock Slide,Zubat,115,-171.0,Rock,Ground,Poison,Flying,0,0,1755,2755,True
turn1,Rock Slide,Golbat,115,-5.0,Rock,Ground,Poison,Flying,0,0,1755,4505,True
turn1,Rock Slide,Oddish,-380.0,25.0,Rock,Ground,Grass,Poison,0,0,1755,1505,False
turn1,Rock Slide,Gloom,-458.0,120,Rock,Ground,Grass,Poison,0,0,1755,2005,False
turn1,Rock Slide,Vileplume,-127.0,135,Rock,Ground,Grass,Poison,0,0,1755,2505,False
turn1,Rock Slide,Paras,115,-79.0,Rock,Ground,Bug,Grass,0,0,1755,1255,True
turn1,Rock Slide,Parasect,73.0,27.0,Rock,Ground,Bug,Grass,0,0,1755,1505,True
turn2,Rock Slide,Parasect,73.0,-89.0,Rock,Ground,Bug,Grass,0,0,1755,1505,True
turn1,Rock Slide,Venonat,115,120,Rock,Ground,Bug,Poison,0,0,1755,2255,False
turn2,Rock Slide,Venonat,84.0,120,Rock,Ground,Bug,Poison,1,0,1755,2255,False
turn3,Rock Slide,Venonat,84.0,120,Rock,Ground,Bug,Poison,0,0,1755,2255,False
turn4,Rock Slide,Venonat,48.0,120,Rock,Ground,Bug,Poison,1,0,1755,2255,False
turn5,Rock Slide,Venonat,17.0,120,Rock,Ground,Bug,Poison,1,0,1755,2255,False
turn6,Rock Slide,Venonat,17.0,120,Rock,Ground,Bug,Poison,0,0,1755,2255,False
turn7,Rock Slide,Venonat,-16.0,120,Rock,Ground,Bug,Poison,1,0,1755,2255,False
turn1,Rock Slide,Venomoth,115,130,Rock,Ground,Bug,Poison,0,0,1755,4505,False
turn2,Rock Slide,Venomoth,35.0,130,Rock,Ground,Bug,Poison,1,0,1755,4505,False
turn3,Rock Slide,Venomoth,35.0,130,Rock,Ground,Bug,Poison,0,0,1755,4505,False
turn4,Rock Slide,Venomoth,-45.0,130,Rock,Ground,Bug,Poison,1,0,1755,4505,False
turn1,Rock Slide,Diglett,48.0,-20.0,Rock,Ground,Ground,,0,0,1755,4755,True
turn1,Rock Slide,Dugtrio,20.0,50.0,Rock,Ground,Ground,,0,0,1755,6005,False
turn2,Rock Slide,Dugtrio,-64.0,50.0,Rock,Ground,Ground,,0,0,1755,6005,False
turn1,Rock Slide,Meowth,108.0,-32.0,Rock,Ground,Normal,,0,0,1755,4505,True
turn1,Rock Slide,Persian,100.0,52.0,Rock,Ground,Normal,,0,0,1755,5755,True
turn2,Rock Slide,Persian,85.0,-22.0,Rock,Ground,Normal,,0,0,1755,5755,True
turn1,Rock Slide,Psyduck,-33.0,110,Rock,Ground,Water,,0,0,1755,2755,False
turn1,Rock Slide,Golduck,-102.0,140,Rock,Ground,Water,,0,0,1755,4255,False
turn1,Rock Slide,Mankey,65.0,32.0,Rock,Ground,Fighting,,0,0,1755,3505,True
